secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
2180,93,0,23.124,43.6716,0,339,750.8,-2.62466348,40.63481792,0,0,32,0,-255,0,0,0,0,0,0,0,0
2181,92,0,23.1359,42.8796,0,357,750.8,-2.62480145,40.63479101,0,0,32,0,-255,0,0,0,0,0,0,0,0
2182,91,0,23.1479,43.002,0,373,750.8,-2.62493857,40.63475983,0,0,32,0,-255,0,0,0,0,0,0,0,0
2183,91,0,23.1598,43.002,0,364,750.8,-2.62507277,40.63472195,0,0,32,0,-255,0,0,0,0,0,0,0,0
2184,92,0,23.1717,42.8796,0,384,750.8,-2.62520084,40.63467962,0,0,32,0,-255,0,0,0,0,0,0,0,0
2185,92,0,23.1837,42.8796,0,355,750.8,-2.62533093,40.63463234,0,0,32,0,-255,0,0,0,0,0,0,0,0
2186,92,0,23.1955,42.7608,0,390,750.8,-2.62545456,40.63457652,0,0,32,0,-255,0,0,0,0,0,0,0,0
2187,92,0,23.2075,43.002,0,390,750.8,-2.62557317,40.63451827,0,0,32,0,-255,0,0,0,0,0,0,0,0
2188,92,0,23.2194,43.002,0,376,750.8,-2.62568540,40.63445339,0,0,32,0,-255,0,0,0,0,0,0,0,0
2189,94,0,23.2314,43.3044,0,390,750.8,-2.62580308,40.63438508,0,0,32,0,-255,0,0,0,0,0,0,0,0
2190,94,0,23.2435,43.488,0,350,750.8,-2.62591062,40.63431735,0,0,32,0,-255,0,0,0,0,0,0,0,0
2191,93,0,23.2556,43.6104,0,428,750.8,-2.62602747,40.63424787,0,0,32,0,-255,0,0,0,0,0,0,0,0
2192,92,0,23.2678,43.7328,0,399,750.8,-2.62613450,40.63417603,0,0,32,0,-255,0,0,0,0,0,0,0,0
2193,94,0,23.28,43.9848,0,395,750.8,-2.62624858,40.63411032,0,0,32,0,-255,0,0,0,0,0,0,0,0
2194,94,0,23.2923,44.1108,0,357,750.8,-2.62636534,40.63404419,0,0,32,0,-255,0,0,0,0,0,0,0,0
2195,94,0,23.3045,44.1108,0,315,750.8,-2.62648285,40.63398199,0,0,32,0,-255,0,0,0,0,0,0,0,0
2196,94,0,23.3167,43.9848,0,315,750.8,-2.62661101,40.63392248,0,0,32,0,-255,0,0,0,0,0,0,0,0
2197,93,0,23.3289,43.9848,0,384,750.4,-2.62674127,40.63386959,0,-0.327332,32,0,-255,0,0,0,0,0,0,0,0
2198,95,0,23.3412,44.3016,0,367,750,-2.62687756,40.63382994,0,-0.652535,32,0,-255,0,0,0,0,0,0,0,0
2199,95,0,23.3537,44.7516,0,385,749.6,-2.62702139,40.63380354,0,-0.974338,32,0,-255,0,0,0,0,0,0,0,0
2200,98,0,23.3662,44.8812,0,382,749.2,-2.62716757,40.63378954,0,-1.29383,32,0,-255,0,0,0,0,0,0,0,0
2201,95,0,23.3787,45.0144,0,349,748.8,-2.62731535,40.63378669,0,-1.61511,32,0,-255,0,0,0,0,0,0,0,0
2202,95,0,23.3912,45.144,0,337,748.8,-2.62745868,40.63379558,0,-1.61511,32,0,-255,0,0,0,0,0,0,0,0
2203,98,0,23.4038,45.2772,0,367,748.8,-2.62760393,40.63381377,0,-1.61511,32,0,-255,0,0,0,0,0,0,0,0
2204,96,0,23.4164,45.2772,0,368,748.8,-2.62774592,40.63384025,0,-1.61511,32,0,-255,0,0,0,0,0,0,0,0
2205,96,0,23.429,45.4104,0,372,748.8,-2.62788699,40.63387957,0,-1.61511,32,0,-255,0,0,0,0,0,0,0,0
2206,96,0,23.4416,45.4104,0,372,748.8,-2.62802672,40.63392558,0,-1.61511,32,0,-255,0,0,0,0,0,0,0,0
2207,98,0,23.4542,45.4104,0,369,748.8,-2.62816326,40.63397881,0,-1.28778,32,0,-255,0,0,0,0,0,0,0,0
2208,96,0,23.4668,45.5472,0,369,748.8,-2.62829519,40.63403807,0,-0.962576,32,0,-255,0,0,0,0,0,0,0,0
2209,96,0,23.4796,45.954,0,369,748.8,-2.62841991,40.63410110,0,-0.640774,32,0,-255,0,0,0,0,0,0,0,0
2210,98,0,23.4924,45.954,0,350,748.8,-2.62854883,40.63417067,0,-0.321285,32,0,-255,0,0,0,0,0,0,0,0
2211,98,0,23.5052,46.1592,0,366,748.8,-2.62866584,40.63423747,0,0,32,0,-255,0,0,0,0,0,0,0,0
2212,98,0,23.518,46.2312,0,351,748.8,-2.62879115,40.63431065,0,0,32,0,-255,0,0,0,0,0,0,0,0
2213,99,0,23.531,46.5084,0,352,748.8,-2.62891897,40.63438097,0,0,32,0,-255,0,0,0,0,0,0,0,0
2214,99,0,23.5439,46.6488,0,367,748.4,-2.62904386,40.63444811,0,-0.308642,32,0,-255,0,0,0,0,0,0,0,0
2215,99,0,23.5569,46.7928,0,356,747.8,-2.62917286,40.63451609,0,-0.77018,32,0,-255,0,0,0,0,0,0,0,0
2216,95,0,23.57,47.2212,0,375,747.4,-2.62930102,40.63458205,0,-1.07506,32,0,-255,0,0,0,0,0,0,0,0
2217,94,0,23.583,46.7928,0,375,747,-2.62943320,40.63464433,0,-1.38299,32,0,-255,0,0,0,0,0,0,0,0
2218,93,0,23.596,46.7928,0,366,746.6,-2.62957486,40.63470661,0,-1.69068,32,0,-255,0,0,0,0,0,0,0,0
2219,93,0,23.6092,47.5884,0,366,746.6,-2.62971299,40.63476017,0,-1.69068,32,0,-255,0,0,0,0,0,0,0,0
2220,95,0,23.6225,47.5884,0,357,746.6,-2.62985959,40.63481038,0,-1.69068,32,0,-255,0,0,0,0,0,0,0,0
2221,95,0,23.6357,47.5884,0,327,746.6,-2.63000661,40.63485404,0,-1.69068,32,0,-255,0,0,0,0,0,0,0,0
2222,95,0,23.649,48.1068,0,367,746.6,-2.63016243,40.63489160,0,-1.69068,32,0,-255,0,0,0,0,0,0,0,0
2223,96,0,23.6624,48.1068,0,373,746.6,-2.63031129,40.63492110,0,-1.69068,32,0,-255,0,0,0,0,0,0,0,0
2224,96,0,23.6758,48.258,0,367,746.6,-2.63046602,40.63494516,0,-1.38204,32,0,-255,0,0,0,0,0,0,0,0
2225,96,0,23.6893,48.564,0,377,746.6,-2.63063299,40.63496410,0,-0.9205,32,0,-255,0,0,0,0,0,0,0,0
2226,97,0,23.7028,48.7152,0,333,746.6,-2.63078805,40.63497449,0,-0.615621,32,0,-255,0,0,0,0,0,0,0,0
2227,96,0,23.7164,49.0284,0,338,746.6,-2.63095292,40.63497801,0,-0.307692,32,0,-255,0,0,0,0,0,0,0,0
2228,96,0,23.7301,49.1832,0,338,746.6,-2.63112165,40.63497759,0,0,32,0,-255,0,0,0,0,0,0,0,0
2229,98,0,23.7438,49.1832,0,351,746.2,-2.63128627,40.63497064,0,-0.292612,32,0,-255,0,0,0,0,0,0,0,0
2230,99,0,23.7575,49.4208,0,351,745.8,-2.63144519,40.63495555,0,-0.583944,32,0,-255,0,0,0,0,0,0,0,0
2231,99,0,23.7713,49.4208,0,354,745.4,-2.63160680,40.63493057,0,-0.87422,32,0,-255,0,0,0,0,0,0,0,0
2232,99,0,23.7849,49.3416,0,354,745,-2.63176949,40.63490132,0,-1.16726,32,0,-255,0,0,0,0,0,0,0,0
2233,99,0,23.7986,49.3416,0,343,744.6,-2.63193000,40.63486779,0,-1.45902,32,0,-255,0,0,0,0,0,0,0,0
2234,99,0,23.8124,49.5792,0,346,744.6,-2.63208876,40.63483393,0,-1.45902,32,0,-255,0,0,0,0,0,0,0,0
2235,98,0,23.8262,49.6584,0,316,744.6,-2.63223997,40.63479956,0,-1.45902,32,0,-255,0,0,0,0,0,0,0,0
2236,96,0,23.8399,49.3416,0,335,744.6,-2.63239746,40.63476587,0,-1.45902,32,0,-255,0,0,0,0,0,0,0,0
2237,96,0,23.8536,49.3416,0,353,744,-2.63255496,40.63473066,0,-1.89697,32,0,-255,0,0,0,0,0,0,0,0
2238,98,0,23.8673,49.3416,0,357,743.6,-2.63270315,40.63469588,0,-2.18873,32,0,-255,0,0,0,0,0,0,0,0
2239,98,0,23.881,49.1832,0,344,743,-2.63286006,40.63465866,0,-2.33536,32,0,-255,0,0,0,0,0,0,0,0
2240,98,0,23.8947,49.3416,0,344,742.6,-2.63300649,40.63462237,0,-2.33578,32,0,-255,0,0,0,0,0,0,0,0
2241,98,0,23.9084,49.3416,0,346,742.2,-2.63316323,40.63458507,0,-2.33748,32,0,-255,0,0,0,0,0,0,0,0
2242,98,0,23.9219,48.564,0,346,742.2,-2.63331369,40.63455029,0,-2.04444,32,0,-255,0,0,0,0,0,0,0,0
2243,98,0,23.9354,48.564,0,354,742.2,-2.63346758,40.63451558,0,-1.75268,32,0,-255,0,0,0,0,0,0,0,0
2244,96,0,23.9489,48.7944,0,325,742.2,-2.63361535,40.63447921,0,-1.75268,32,0,-255,0,0,0,0,0,0,0,0
2245,96,0,23.9624,48.564,0,337,742.2,-2.63377243,40.63444199,0,-1.75268,32,0,-255,0,0,0,0,0,0,0,0
2246,96,0,23.9761,49.0284,0,388,742.2,-2.63392674,40.63440754,0,-1.75268,32,0,-255,0,0,0,0,0,0,0,0
2247,96,0,23.9895,48.4092,0,355,742.2,-2.63407879,40.63437267,0,-1.31473,32,0,-255,0,0,0,0,0,0,0,0
2248,96,0,24.0031,48.87,0,336,742.2,-2.63423603,40.63433965,0,-1.02297,32,0,-255,0,0,0,0,0,0,0,0
2249,96,0,24.0166,48.87,0,353,742.2,-2.63438540,40.63430495,0,-0.583729,32,0,-255,0,0,0,0,0,0,0,0
2250,96,0,24.0301,48.564,0,353,741.8,-2.63453568,40.63427167,0,-0.588487,32,0,-255,0,0,0,0,0,0,0,0
2251,97,0,24.0436,48.564,0,357,741.4,-2.63469301,40.63423395,0,-0.593032,32,0,-255,0,0,0,0,0,0,0,0
2252,95,0,24.0571,48.564,0,367,741,-2.63483861,40.63420663,0,-0.889548,32,0,-255,0,0,0,0,0,0,0,0
2253,95,0,24.0706,48.564,0,346,740.4,-2.63499317,40.63418542,0,-1.33432,32,0,-255,0,0,0,0,0,0,0,0
2254,96,0,24.0841,48.4092,0,341,740,-2.63515502,40.63417285,0,-1.63172,32,0,-255,0,0,0,0,0,0,0,0
2255,96,0,24.0974,48.1068,0,355,740,-2.63530732,40.63417125,0,-1.63172,32,0,-255,0,0,0,0,0,0,0,0
2256,95,0,24.1106,47.6604,0,312,740,-2.63546448,40.63417897,0,-1.63172,32,0,-255,0,0,0,0,0,0,0,0
2257,97,0,24.1238,47.2212,0,375,740,-2.63562206,40.63419397,0,-1.63172,32,0,-255,0,0,0,0,0,0,0,0
2258,100,0,24.1368,46.7928,0,377,740,-2.63576875,40.63421652,0,-1.63172,32,0,-255,0,0,0,0,0,0,0,0
2259,99,0,24.1497,46.5084,0,335,740,-2.63591333,40.63424342,0,-1.63172,32,0,-255,0,0,0,0,0,0,0,0
2260,98,0,24.1625,46.0908,0,362,740,-2.63605935,40.63427729,0,-1.3352,32,0,-255,0,0,0,0,0,0,0,0
2261,98,0,24.1753,46.2312,0,362,740,-2.63619857,40.63431106,0,-1.03869,32,0,-255,0,0,0,0,0,0,0,0
2262,98,0,24.1882,46.2312,0,352,740,-2.63633855,40.63434878,0,-0.742172,32,0,-255,0,0,0,0,0,0,0,0
2263,98,0,24.2008,45.3456,0,352,740,-2.63647677,40.63438499,0,-0.297398,32,0,-255,0,0,0,0,0,0,0,0
2264,97,0,24.2134,45.3456,0,344,739.6,-2.63661398,40.63442858,0,-0.317712,32,0,-255,0,0,0,0,0,0,0,0
2265,95,0,24.2259,45.0144,0,394,739.2,-2.63674859,40.63447501,0,-0.637457,32,0,-255,0,0,0,0,0,0,0,0
2266,95,0,24.2383,44.8812,0,368,738.8,-2.63688882,40.63451961,0,-0.958227,32,0,-255,0,0,0,0,0,0,0,0
2267,95,0,24.2508,44.8812,0,320,738.4,-2.63702159,40.63456537,0,-1.27925,32,0,-255,0,0,0,0,0,0,0,0
2268,94,0,24.2632,44.7516,0,362,737.8,-2.63715536,40.63461374,0,-1.76196,32,0,-255,0,0,0,0,0,0,0,0
2269,96,0,24.2757,44.7516,0,372,737.8,-2.63727908,40.63466084,0,-1.76196,32,0,-255,0,0,0,0,0,0,0,0
2270,96,0,24.2881,44.7516,0,361,737.8,-2.63741143,40.63470988,0,-1.76196,32,0,-255,0,0,0,0,0,0,0,0
2271,96,0,24.3006,45.0144,0,354,737.8,-2.63754797,40.63476017,0,-1.76196,32,0,-255,0,0,0,0,0,0,0,0
2272,96,0,24.3129,44.1108,0,354,737.8,-2.63767261,40.63480962,0,-1.76196,32,0,-255,0,0,0,0,0,0,0,0
2273,96,0,24.3251,44.1108,0,368,737.8,-2.63780136,40.63486477,0,-1.76196,32,0,-255,0,0,0,0,0,0,0,0
2274,96,0,24.3375,44.4276,0,368,737.8,-2.63792482,40.63492227,0,-1.44424,32,0,-255,0,0,0,0,0,0,0,0
2275,96,0,24.3498,44.4276,0,391,737.8,-2.63804837,40.63498061,0,-1.1245,32,0,-255,0,0,0,0,0,0,0,0
2276,94,0,24.3621,44.3628,0,381,737.8,-2.63817318,40.63503333,0,-0.80373,32,0,-255,0,0,0,0,0,0,0,0
2277,93,0,24.3745,44.4924,0,336,737.8,-2.63830260,40.63508413,0,-0.482703,32,0,-255,0,0,0,0,0,0,0,0
2278,94,0,24.3868,44.4924,0,318,737.8,-2.63843310,40.63512839,0,0,32,0,-255,0,0,0,0,0,0,0,0
2279,95,0,24.3991,44.3628,0,357,737.8,-2.63856772,40.63517214,0,0,32,0,-255,0,0,0,0,0,0,0,0
2280,95,0,24.4115,44.4924,0,403,737.8,-2.63870568,40.63521329,0,0,32,0,-255,0,0,0,0,0,0,0,0
2281,95,0,24.4239,44.4924,0,403,737.8,-2.63883862,40.63525235,0,0,32,0,-255,0,0,0,0,0,0,0,0
2282,95,0,24.4362,44.4924,0,355,737.8,-2.63898078,40.63528789,0,0,32,0,-255,0,0,0,0,0,0,0,0
2283,95,0,24.4486,44.5572,0,355,737.8,-2.63911849,40.63532284,0,0,32,0,-255,0,0,0,0,0,0,0,0
2284,96,0,24.461,44.5572,0,353,737.8,-2.63925956,40.63535956,0,0,32,0,-255,0,0,0,0,0,0,0,0
2285,96,0,24.4734,44.8812,0,352,737.8,-2.63940297,40.63539728,0,0,32,0,-255,0,0,0,0,0,0,0,0
2286,95,0,24.4858,44.4924,0,352,737.8,-2.63953775,40.63543139,0,0,32,0,-255,0,0,0,0,0,0,0,0
2287,95,0,24.4982,44.4924,0,345,737.8,-2.63967681,40.63546333,0,0,32,0,-255,0,0,0,0,0,0,0,0
2288,96,0,24.5106,44.8812,0,319,737.8,-2.63982081,40.63549643,0,0,32,0,-255,0,0,0,0,0,0,0,0
2289,97,0,24.5231,45.0144,0,354,737.8,-2.63996548,40.63552845,0,0,32,0,-255,0,0,0,0,0,0,0,0
2290,94,0,24.5356,44.7516,0,326,737.8,-2.64010655,40.63555519,0,0,32,0,-255,0,0,0,0,0,0,0,0
2291,95,0,24.548,44.3628,0,326,737.8,-2.64024854,40.63558000,0,0,32,0,-255,0,0,0,0,0,0,0,0
2292,115,0,24.5603,44.3628,0,329,737.8,-2.64039061,40.63560272,0,0,32,0,-255,0,0,0,0,0,0,0,0
2293,115,0,24.5724,43.6104,0,310,737.8,-2.64052891,40.63562560,0,0,32,0,-255,0,0,0,0,0,0,0,0
2294,92,0,24.5844,43.3656,0,319,737.8,-2.64066512,40.63564773,0,0,32,0,-255,0,0,0,0,0,0,0,0
2295,91,0,24.5963,42.8796,0,319,737.8,-2.64080350,40.63566960,0,0,32,0,-255,0,0,0,0,0,0,0,0
2296,90,0,24.6082,42.8796,0,314,737.8,-2.64093887,40.63568662,0,0,32,0,-255,0,0,0,0,0,0,0,0
2297,91,0,24.62,42.4656,0,304,737.8,-2.64107105,40.63569928,0,0,32,0,-255,0,0,0,0,0,0,0,0
2298,91,0,24.6316,41.832,0,363,737.8,-2.64121288,40.63570858,0,0,32,0,-255,0,0,0,0,0,0,0,0
2299,89,0,24.6431,41.382,0,369,737.8,-2.64135009,40.63571269,0,0,32,0,-255,0,0,0,0,0,0,0,0
2300,88,0,24.6545,41.1624,0,334,737.8,-2.64148269,40.63571193,0,0,32,0,-255,0,0,0,0,0,0,0,0
2301,90,0,24.666,41.2704,0,408,737.8,-2.64162091,40.63570866,0,0,32,0,-255,0,0,0,0,0,0,0,0
2302,93,0,24.6773,40.5108,0,395,737.8,-2.64175393,40.63570439,0,0,32,0,-255,0,0,0,0,0,0,0,0
2303,93,0,24.6885,40.6188,0,395,737.8,-2.64188393,40.63569559,0,0,32,0,-255,0,0,0,0,0,0,0,0
2304,92,0,24.6998,40.6188,0,419,737.8,-2.64201620,40.63568159,0,0,32,0,-255,0,0,0,0,0,0,0,0
2305,92,0,24.7109,39.9852,0,419,737.8,-2.64213924,40.63566256,0,0,32,0,-255,0,0,0,0,0,0,0,0
2306,92,0,24.722,39.9852,0,415,737.8,-2.64226321,40.63564052,0,0,32,0,-255,0,0,0,0,0,0,0,0
2307,91,0,24.7331,39.9852,0,401,737.8,-2.64239221,40.63561428,0,0,32,0,-255,0,0,0,0,0,0,0,0
2308,91,0,24.7442,39.78,0,383,737.8,-2.64251894,40.63558595,0,0,32,0,-255,0,0,0,0,0,0,0,0
2309,93,0,24.7555,40.6188,0,369,737.8,-2.64264752,40.63555611,0,0,32,0,-255,0,0,0,0,0,0,0,0
2310,94,0,24.7669,41.1624,0,369,737.8,-2.64277803,40.63552552,0,0,32,0,-255,0,0,0,0,0,0,0,0
2311,95,0,24.7785,41.7204,0,352,737.8,-2.64290996,40.63549258,0,0,32,0,-255,0,0,0,0,0,0,0,0
2312,96,0,24.7903,42.408,0,324,737.8,-2.64304348,40.63546006,0,0,32,0,-255,0,0,0,0,0,0,0,0
2313,98,0,24.8022,42.8796,0,324,737.8,-2.64317969,40.63542846,0,0,32,0,-255,0,0,0,0,0,0,0,0
2314,97,0,24.8141,42.8796,0,244,737.8,-2.64332092,40.63539878,0,0,32,0,-255,0,0,0,0,0,0,0,0
2315,99,0,24.8261,43.2432,0,244,737.4,-2.64345948,40.63537481,0,-0.332779,32,0,-255,0,0,0,0,0,0,0,0
2316,99,0,24.8381,43.2432,0,252,737,-2.64359811,40.63535570,0,-0.665834,32,0,-255,0,0,0,0,0,0,0,0
2317,100,0,24.8503,43.7976,0,252,736.6,-2.64374438,40.63534179,0,-0.994782,32,0,-255,0,0,0,0,0,0,0,0
2318,97,0,24.8625,43.7976,0,279,736.2,-2.64389073,40.63534405,0,-1.32346,32,0,-255,0,0,0,0,0,0,0,0
2319,90,0,24.8749,44.7516,0,246,735.8,-2.64403967,40.63535872,0,-1.64526,32,0,-255,0,0,0,0,0,0,0,0
2320,87,0,24.8874,45.0144,0,281,735.8,-2.64418996,40.63538847,0,-1.64526,32,0,-255,0,0,0,0,0,0,0,0
2321,89,0,24.8999,45.144,0,359,735.8,-2.64432642,40.63543541,0,-1.64526,32,0,-255,0,0,0,0,0,0,0,0
2322,91,0,24.9125,45.4104,0,359,735.2,-2.64445860,40.63549560,0,-2.1207,32,0,-255,0,0,0,0,0,0,0,0
2323,89,0,24.9252,45.4104,0,421,734.8,-2.64457955,40.63556324,0,-2.43791,32,0,-255,0,0,0,0,0,0,0,0
2324,91,0,24.9377,45.144,0,481,734.2,-2.64470402,40.63563700,0,-2.91637,32,0,-255,0,0,0,0,0,0,0,0
2325,92,0,24.9506,46.368,0,336,733.8,-2.64483134,40.63571126,0,-2.89415,32,0,-255,0,0,0,0,0,0,0,0
2326,92,0,24.9636,46.9332,0,336,733.2,-2.64496135,40.63577874,0,-3.02122,32,0,-255,0,0,0,0,0,0,0,0
2327,93,0,24.9767,46.9332,0,301,732.8,-2.64510107,40.63583884,0,-2.99902,32,0,-255,0,0,0,0,0,0,0,0
2328,94,0,24.9898,47.2932,0,301,732.4,-2.64524491,40.63588619,0,-2.97499,32,0,-255,0,0,0,0,0,0,0,0
2329,94,0,25.0029,47.2932,0,324,732,-2.64539251,40.63592617,0,-2.9576,32,0,-255,0,0,0,0,0,0,0,0
2330,95,0,25.0163,48.0312,0,297,731.4,-2.64554490,40.63595694,0,-3.40738,32,0,-255,0,0,0,0,0,0,0,0
2331,95,0,25.0298,48.564,0,313,731,-2.64570742,40.63598007,0,-3.70389,32,0,-255,0,0,0,0,0,0,0,0
2332,92,0,25.0431,48.1068,0,251,731,-2.64586919,40.63599415,0,-3.22846,32,0,-255,0,0,0,0,0,0,0,0
2333,83,0,25.0566,48.564,0,260,731,-2.64603323,40.63600429,0,-2.91125,32,0,-255,0,0,0,0,0,0,0,0
2334,78,0,25.0701,48.4092,0,260,731,-2.64618720,40.63600773,0,-2.43278,32,0,-255,0,0,0,0,0,0,0,0
2335,94,0,25.0835,48.4092,0,310,731,-2.64634403,40.63600086,0,-2.12222,32,0,-255,0,0,0,0,0,0,0,0
2336,95,0,25.097,48.4092,0,310,731,-2.64650672,40.63598376,0,-1.6621,32,0,-255,0,0,0,0,0,0,0,0
2337,95,0,25.1104,48.4092,0,395,731,-2.64666740,40.63595769,0,-1.35535,32,0,-255,0,0,0,0,0,0,0,0
2338,96,0,25.124,49.0284,0,395,730.6,-2.64682347,40.63592148,0,-1.34461,32,0,-255,0,0,0,0,0,0,0,0
2339,97,0,25.1376,49.0284,0,342,730.2,-2.64697602,40.63587697,0,-1.33388,32,0,-255,0,0,0,0,0,0,0,0
